No,ID,CG,Depth_m,qc_MPa,fs_kPa,u_kPa,Other,qt_MPa,Rf_p,SBT,Ic,gamma_kNm3,sv_kPa,u0_kPa,du_kPa,slv0_kPa,Qt1,Fr_p,Bq,SBTn,n,Cn,Icn,Qtn,U2,IB,MSBTn,KG,EST
139,2,2,19.7,2.13,32,130,0,1.66,1.63,4,2.67,19,374.3,188.35,-58.35,185.95,6.91,2.11,0.2,3,1,0.54,3.05,6.91,1.37,19.99,2,188.2071251,0
140,2,2,19.72,1.89,34,166,0,1.66,1.64,4,2.67,19,374.68,188.55,-22.55,186.13,6.89,2.12,0.2,3,1,0.54,3.05,6.89,1.35,19.97,2,187.7984233,0
141,2,2,19.79,1.53,36,395,0,1.66,1.68,4,2.68,19,376.01,189.23,205.77,186.78,6.86,2.17,0.19,3,1,0.54,3.06,6.86,1.29,19.85,2,189.5704374,0
142,2,2,20.09,0.99,18,419,0,1.64,1.42,4,2.65,19,381.71,192.18,226.82,189.53,6.62,1.85,0.18,3,1,0.53,3.04,6.62,1.2,20.2,1,179.9579418,0
143,2,2,20.16,1.16,18,498,0,1.84,1.21,4,2.57,19,383.04,192.86,305.14,190.18,7.67,1.53,0.12,4,1,0.53,2.94,7.67,0.91,21.61,1,177.061463,0
144,2,2,20.21,1.77,20,444,0,1.98,1.14,5,2.52,19,383.99,193.36,250.64,190.63,8.37,1.41,0.09,4,1,0.52,2.89,8.37,0.79,22.46,1,177.4482084,0
145,2,2,20.23,2.05,21,296,0,2.05,1.11,5,2.51,19,384.37,193.55,102.45,190.82,8.75,1.36,0.08,4,1,0.52,2.87,8.75,0.74,22.89,1,178.8683765,0
146,2,2,20.28,2.69,28,150,0,2.25,1,5,2.45,19,385.32,194.04,-44.04,191.28,9.76,1.21,0.06,4,1,0.52,2.8,9.76,0.59,24.16,1,177.6703216,0
147,2,2,20.59,5.01,40,93,0,4.34,0.97,5,2.2,19,391.21,197.08,-104.08,194.13,20.36,1.06,-0.01,5,0.89,0.55,2.47,21.94,-0.3,34.23,6,214.7607899,0
148,2,2,20.9,5.84,57,188,0,5.65,1.18,5,2.16,19,397.1,200.12,-12.12,196.98,26.65,1.27,0,5,0.86,0.56,2.4,29.22,-0.12,36.57,6,243.6619323,0
149,2,2,20.98,5.65,70,200,0,6.25,1.11,5,2.1,19,398.62,200.91,-0.91,197.71,29.61,1.19,0,5,0.84,0.56,2.34,32.99,-0.03,39.39,7,247.3513368,0
150,2,2,21.13,6.85,72,196,0,6.93,1.06,5,2.05,19,401.47,202.38,-6.38,199.09,32.79,1.12,0,5,0.82,0.57,2.29,37.1,0.04,42.18,7,253.5466971,0
151,2,2,21.4,5.77,55,205,0,6.48,0.9,6,2.04,19,406.6,205.03,-0.03,201.57,30.11,0.96,0,5,0.82,0.56,2.28,34.18,0.05,42.99,6,235.4271629,0
152,2,2,21.65,5.45,45,209,0,5.85,0.81,6,2.05,19,411.35,207.48,1.52,203.87,26.67,0.87,0,5,0.83,0.55,2.31,30.09,0.06,41.62,6,222.2512264,0
153,2,2,21.71,5.84,47,209,0,5.95,0.81,6,2.04,19,412.49,208.07,0.93,204.42,27.09,0.87,0,5,0.83,0.55,2.3,30.64,0.06,42.09,6,222.4559857,0
154,2,2,21.77,5.89,49,210,0,6.09,0.81,6,2.03,19,413.63,208.66,1.34,204.97,27.68,0.87,0,5,0.82,0.55,2.29,31.41,0.06,42.6,6,223.7837141,0
155,2,2,22.18,8.07,60,214,0,8.16,0.74,6,1.91,19,421.42,212.68,1.32,208.74,37.09,0.78,0,5,0.77,0.57,2.14,43.94,0.05,51.68,7,238.0524002,0
156,2,2,22.25,7.81,64,214,0,8.28,0.77,6,1.91,19,422.75,213.37,0.63,209.38,37.52,0.81,0,5,0.77,0.57,2.14,44.4,0.05,51.25,7,239.9190609,0
157,2,2,22.32,7.69,65,214,0,8.25,0.8,6,1.92,19,424.08,214.05,-0.05,210.03,37.25,0.84,0,5,0.78,0.56,2.16,43.95,0.05,50.39,7,244.2005765,0
158,2,2,22.46,8.02,63,214,0,6.7,1.02,5,2.06,19,426.74,215.43,-1.43,211.31,29.71,1.09,0,5,0.84,0.53,2.32,33.54,0.05,40.87,6,244.1742256,0
159,2,2,22.5,6.95,63,214,0,6.23,1.14,5,2.11,19,427.5,215.82,-1.82,211.68,27.4,1.22,0,5,0.86,0.52,2.38,30.38,0.1,37.71,6,244.6067022,0
160,2,2,22.74,1.44,52,579,0,1.86,3.17,4,2.8,19,432.06,218.17,360.83,213.89,6.69,4.13,0.2,3,1,0.47,3.22,6.69,1.33,17.1,2,227.8227625,0
161,2,2,22.79,2.03,36,368,0,1.69,2.68,4,2.79,19,433.01,218.66,149.34,214.35,5.85,3.61,0.27,3,1,0.47,3.24,5.85,1.57,17.39,2,211.2975322,0
162,2,2,22.87,1.31,23,561,0,1.68,1.76,4,2.69,19,434.53,219.45,341.55,215.08,5.77,2.38,0.27,3,1,0.46,3.14,5.77,1.54,18.84,2,184.2508012,0
163,2,2,22.95,1.42,28,603,0,1.52,1.69,4,2.71,19,436.05,220.23,382.77,215.82,5.02,2.37,0.35,3,1,0.46,3.2,5.02,1.74,18.34,2,179.0833926,0
164,2,2,23.08,1.29,25,612,0,1.45,1.72,4,2.73,19,438.52,221.51,390.49,217.01,4.64,2.46,0.4,3,1,0.46,3.23,4.64,1.84,17.98,2,175.3541347,0
165,2,2,23.42,1.42,21,539,0,1.91,1.17,5,2.54,19,444.98,224.85,314.15,220.13,6.68,1.52,0.19,3,1,0.45,2.99,6.68,1.26,20.81,1,170.0630141,0
166,2,2,23.69,7.88,58,198,0,7.04,0.81,6,1.98,19,450.11,227.49,-29.49,222.62,29.61,0.86,-0.01,5,0.82,0.52,2.26,34.17,-0.17,44.37,6,229.4886755,0
167,2,2,23.89,7.42,75,231,0,7.84,0.97,6,1.99,19,453.91,229.46,1.54,224.45,32.92,1.03,0,5,0.82,0.51,2.26,38.02,0.02,44.06,7,248.6203134,0
168,2,2,23.93,7.26,77,232,0,7.65,1.02,6,2.01,19,454.67,229.85,2.15,224.82,31.99,1.08,0,5,0.83,0.51,2.28,36.67,0.03,42.57,7,248.1765299,0
169,2,2,24,7.14,79,236,0,7.12,1.11,5,2.06,19,456,230.53,5.47,225.47,29.55,1.19,0,5,0.85,0.5,2.34,33.27,0.07,39.48,7,248.9242034,0
170,2,2,24.06,6.75,78,240,0,6.45,1.22,5,2.12,19,457.14,231.12,8.88,226.02,26.5,1.31,0,5,0.88,0.49,2.41,29.19,0.05,36.2,6,246.5773021,0
171,2,2,24.31,2.8,45,307,0,3.39,1.44,5,2.38,19,461.89,233.58,73.42,228.31,12.82,1.67,0.03,4,1,0.44,2.77,12.82,0.43,24.98,4,209.8667051,0
172,2,2,24.9,1.55,14,445,0,1.53,1.06,4,2.61,19,473.1,239.36,205.64,233.74,4.53,1.54,0.3,3,1,0.43,3.15,4.53,1.35,18.88,1,155.6328164,0
173,2,2,25.46,1.49,26,653,0,1.73,1.6,4,2.65,19,483.74,244.86,408.14,238.88,5.21,2.22,0.28,3,1,0.42,3.17,5.21,1.48,18.65,2,177.2783977,0
174,2,2,25.57,1.71,35,566,0,1.88,1.73,4,2.64,19,485.83,245.94,320.06,239.89,5.81,2.34,0.21,3,1,0.42,3.14,5.81,1.19,18.92,2,185.2079499,0
175,2,2,25.59,1.92,34,424,0,1.9,1.76,4,2.64,19,486.21,246.13,177.87,240.08,5.88,2.37,0.19,3,1,0.42,3.14,5.88,1.14,18.92,2,186.8790079,0
176,2,2,26,1.8,40,586,0,2,2,4,2.65,19,494,250.16,335.84,243.84,6.18,2.66,0.21,3,1,0.41,3.14,6.18,1.29,18.72,2,193.9853271,0
177,2,2,26.25,1.66,34,589,0,1.85,1.78,4,2.65,19,498.75,252.61,336.39,246.14,5.47,2.44,0.29,3,1,0.41,3.17,5.47,1.58,18.56,2,183.8730246,0
178,2,2,26.31,1.49,27,646,0,1.79,1.67,4,2.65,19,499.89,253.2,392.8,246.69,5.25,2.32,0.32,3,1,0.41,3.17,5.25,1.68,18.56,2,178.2982181,0
179,2,2,26.41,1.44,23,770,0,1.67,1.5,4,2.65,19,501.79,254.18,515.82,247.61,4.74,2.14,0.36,3,1,0.4,3.2,4.74,1.71,18.39,2,171.538371,0
180,2,2,26.56,1.38,18,535,0,1.54,1.24,4,2.64,19,504.64,255.65,279.35,248.99,4.16,1.84,0.43,3,1,0.4,3.21,4.16,1.79,18.23,1,157.5242872,0
181,2,2,26.63,1.16,19,719,0,1.51,1.18,4,2.63,19,505.97,256.34,462.66,249.63,4.03,1.77,0.43,3,1,0.4,3.22,4.03,1.72,18.19,1,155.7780668,0
182,2,2,26.74,1.31,12,591,0,1.63,1.06,4,2.58,19,508.06,257.41,333.59,250.65,4.47,1.54,0.4,3,1,0.4,3.15,4.47,1.79,18.82,1,154.0842212,0
183,2,2,27.02,4.31,36,637,0,2.65,3.65,4,2.72,19,513.38,260.16,376.84,253.22,8.45,4.53,0.16,3,1,0.39,3.16,8.45,1.39,17.05,2,251.576492,0
184,2,2,27.33,1.18,56,623,0,2.86,3.87,4,2.71,19,519.27,263.2,359.8,256.07,9.12,4.74,0.19,3,1,0.39,3.15,9.12,1.7,16.89,2,263.0411254,0
185,2,2,27.35,1.21,35,687,0,2.92,3.85,4,2.7,19,519.65,263.4,423.6,256.25,9.37,4.69,0.18,3,1,0.39,3.13,9.37,1.64,17,2,261.7171717,0
186,2,2,27.46,4.6,40,1071,0,3.08,4.42,4,2.73,19,521.74,264.48,806.52,257.26,9.94,5.32,0.13,3,1,0.39,3.15,9.94,1.34,16.23,2,280.58685,0
187,2,2,27.53,4.93,79,827,0,3.2,4.68,4,2.73,19,523.07,265.16,561.84,257.91,10.39,5.59,0.1,3,1,0.39,3.14,10.39,1.05,15.92,2,286.4106652,0
188,2,2,28.09,8.47,75,291,0,5.34,1.27,5,2.19,19,533.71,270.66,20.34,263.05,18.28,1.41,0,4,0.97,0.39,2.59,18.87,-0.09,29.89,4,223.2834071,0
189,2,2,28.32,3.34,87,404,0,5.28,1.31,5,2.2,19,538.08,272.91,131.09,265.17,17.87,1.46,0,4,0.98,0.39,2.61,18.3,0.08,29.27,4,223.8029684,0
190,2,2,28.41,2.14,60,498,0,3.74,1.7,5,2.39,19,539.79,273.8,224.2,265.99,12.03,1.99,0.01,4,1,0.38,2.83,12.03,0.16,23.47,4,215.8871265,0
191,2,2,28.45,2.32,54,708,0,3.08,2.06,4,2.51,19,540.55,274.19,433.81,266.36,9.54,2.49,0.03,3,1,0.38,2.97,9.54,0.32,20.84,2,216.6151393,0
192,2,2,28.61,1.95,55,302,0,2.3,2.12,4,2.62,19,543.59,275.76,26.24,267.83,6.55,2.78,0.15,3,1,0.37,3.13,6.55,0.97,18.77,2,200.0822213,0
193,2,2,28.82,1.59,32,726,0,1.93,1.91,4,2.66,19,547.58,277.82,448.18,269.76,5.13,2.67,0.33,3,1,0.37,3.21,5.13,1.69,18.08,2,184.3382877,0
194,2,2,28.98,1.57,20,894,0,1.89,1.64,4,2.63,19,550.62,279.39,614.61,271.23,4.95,2.32,0.35,3,1,0.37,3.2,4.95,1.73,18.35,2,177.2072249,0
195,2,2,29.1,1.7,31,659,0,1.99,1.64,4,2.61,19,552.9,280.57,378.43,272.33,5.29,2.27,0.29,3,1,0.37,3.17,5.29,1.52,18.64,2,179.3160978,0
196,2,2,29.42,1.79,54,646,0,2.21,2.09,4,2.63,19,558.98,283.71,362.29,275.27,5.98,2.79,0.19,3,1,0.36,3.17,5.98,1.11,18.43,2,196.5863744,0
197,2,2,29.56,2.21,32,548,0,2.19,2.37,4,2.67,19,561.64,285.08,262.92,276.56,5.88,3.19,0.23,3,1,0.36,3.2,5.88,1.38,17.89,2,201.632493,0
198,2,2,29.58,2.14,42,590,0,2.17,2.41,4,2.67,19,562.02,285.27,304.73,276.75,5.82,3.25,0.25,3,1,0.36,3.21,5.82,1.44,17.79,2,202.6374743,0
199,2,2,29.97,2.17,38,758,0,2.35,1.94,4,2.59,19,569.43,289.1,468.9,280.33,6.35,2.57,0.26,3,1,0.36,3.13,6.35,1.65,18.95,2,195.4824706,0
200,2,2,30.02,2.15,40,663,0,2.36,1.83,4,2.57,19,570.38,289.59,373.41,280.79,6.36,2.42,0.25,3,1,0.36,3.11,6.36,1.58,19.17,2,190.8184492,0
201,2,2,30.3,2.04,29,613,0,2.24,1.47,4,2.54,19,575.7,292.34,320.66,283.36,5.86,1.97,0.23,3,1,0.35,3.1,5.86,1.37,19.45,1,177.1947039,0
202,2,2,30.41,1.63,22,700,0,2.19,1.26,5,2.51,19,577.79,293.42,406.58,284.37,5.67,1.72,0.23,3,1,0.35,3.08,5.67,1.3,19.65,1,168.544591,0
203,2,2,30.5,1.84,24,678,0,2.16,1.2,5,2.5,19,579.5,294.3,383.7,285.2,5.55,1.64,0.24,3,1,0.35,3.08,5.55,1.36,19.65,1,165.8621393,0
204,2,2,30.68,1.89,23,654,0,2.04,1.39,4,2.56,19,582.92,296.07,357.93,286.85,5.09,1.94,0.28,3,1,0.35,3.15,5.09,1.42,18.89,1,169.8501216,0
205,2,2,30.9,1.55,26,716,0,1.96,1.52,4,2.59,19,587.1,298.22,417.78,288.88,4.77,2.16,0.27,3,1,0.35,3.2,4.77,1.29,18.38,2,172.3519929,0
206,2,2,30.94,1.61,24,707,0,1.98,1.55,4,2.6,19,587.86,298.62,408.38,289.24,4.8,2.2,0.26,3,1,0.35,3.2,4.8,1.23,18.37,2,173.1643365,0
207,2,2,31.25,2.46,23,472,0,3.44,1,5,2.29,19,593.75,301.66,170.34,292.09,9.73,1.21,0.06,4,1,0.34,2.8,9.73,0.6,24.12,1,177.2605757,0
208,2,2,31.29,2.64,28,473,0,4.02,0.93,5,2.22,19,594.51,302.05,170.95,292.46,11.72,1.09,0.04,4,1,0.34,2.71,11.72,0.45,26.22,4,181.8541574,0
209,2,2,31.36,3.43,34,496,0,4.97,0.84,5,2.12,19,595.84,302.74,193.26,293.1,14.92,0.95,0.02,4,0.98,0.35,2.58,15.23,0.3,29.86,4,187.7381149,0
210,2,2,31.49,7.86,56,116,0,7.03,0.76,6,1.96,19,598.31,304.01,-188.01,294.3,21.84,0.83,0,5,0.9,0.38,2.37,24.27,-0.02,38.07,6,204.0938215,0
211,2,2,31.51,8.04,55,117,0,7.39,0.74,6,1.94,19,598.69,304.21,-187.21,294.48,23.07,0.81,0,5,0.89,0.38,2.35,25.94,-0.07,39.49,6,209.1727008,0
212,2,2,31.54,8.27,56,129,0,8.12,0.73,6,1.9,19,599.26,304.5,-175.5,294.76,25.53,0.79,-0.01,5,0.87,0.39,2.29,29.34,-0.19,42.26,6,212.6290542,0
213,2,2,31.54,8.41,60,298,0,8.49,0.72,6,1.89,19,599.26,304.5,-6.5,294.76,26.78,0.78,-0.01,5,0.86,0.39,2.27,31.1,-0.26,43.65,6,216.5697609,0
214,2,2,31.57,8.54,64,236,0,9.16,0.71,6,1.85,19,599.83,304.8,-68.8,295.03,29.03,0.76,-0.01,5,0.85,0.4,2.23,34.29,-0.38,46.11,6,221.5149995,0
215,2,2,31.63,9.76,67,107,0,9.85,0.71,6,1.83,19,600.97,305.39,-198.39,295.58,31.3,0.75,-0.01,5,0.83,0.41,2.19,37.51,-0.47,48.33,6,225.236009,0
216,2,2,32.12,11.64,103,267,0,12.13,0.86,6,1.81,19,610.28,310.19,-43.19,300.09,38.39,0.9,0,5,0.82,0.41,2.15,46.81,-0.13,50.62,7,252.8025825,0
217,2,2,32.21,11.77,100,284,0,12.18,0.88,6,1.81,19,611.99,311.08,-27.08,300.91,38.43,0.92,0,5,0.82,0.4,2.16,46.75,-0.09,50.16,7,255.7783236,0
218,2,2,32.51,11.57,103,267,0,11.61,0.89,6,1.83,19,617.69,314.02,-47.02,303.67,36.19,0.94,0,5,0.84,0.4,2.19,43.45,-0.05,48.18,7,251.489502,0
219,2,2,32.67,10.16,105,286,0,10.28,1.07,6,1.92,19,620.73,315.59,-29.59,305.14,31.65,1.14,0,5,0.88,0.38,2.3,36.26,-0.01,41.61,7,252.4052449,0
220,2,2,32.96,3.92,137,365,0,4.09,3.69,4,2.58,19,626.24,318.43,46.57,307.81,11.27,4.36,0.03,3,1,0.32,3.05,11.27,0.3,17.86,2,271.6254522,0
221,2,2,33.1,1.76,170,351,0,2.66,5.31,3,2.83,19,628.9,319.81,31.19,309.09,6.58,6.95,0.06,3,1,0.32,3.36,6.58,0.41,14.33,2,268.6562482,0
222,2,2,33.25,1.73,81,415,0,1.75,6.17,3,3,19,631.75,321.28,93.72,310.47,3.59,9.66,0.13,2,1,0.32,3.65,3.59,0.47,12.98,2,246.2341937,0
223,2,2,33.48,1.33,28,640,0,1.54,2.95,4,2.84,19,636.12,323.53,316.47,312.59,2.89,5.02,0.38,3,1,0.32,3.57,2.89,1.1,15.25,2,189.1040836,0
224,2,2,33.69,1.45,23,846,0,1.6,1.49,4,2.66,19,640.11,325.59,520.41,314.52,3.06,2.47,0.57,3,1,0.32,3.39,3.06,1.73,16.84,2,157.1515233,0
225,2,2,33.75,1.43,23,831,0,1.61,1.42,4,2.65,19,641.25,326.18,504.82,315.07,3.07,2.37,0.59,3,1,0.32,3.38,3.07,1.81,16.91,2,155.5540443,0
226,2,2,33.76,1.42,22,829,0,1.61,1.42,4,2.65,19,641.44,326.28,502.72,315.16,3.07,2.36,0.59,3,1,0.32,3.38,3.07,1.82,16.92,2,155.5540443,0
227,2,2,33.99,1.41,19,945,0,3.28,1.4,5,2.39,19,645.81,328.54,616.46,317.27,8.31,1.75,0.28,3,1,0.32,2.94,8.31,2.31,21.66,1,188.0304966,0
228,2,2,34.06,5.06,32,1212,0,4.56,2.71,5,2.46,19,647.14,329.22,882.78,317.92,12.31,3.15,0.21,3,1,0.31,2.94,12.31,2.64,20.5,2,252.4765604,0
229,2,2,34.21,6.76,393,1382,0,6.96,4.75,4,2.5,19,649.99,330.7,1051.3,319.29,19.76,5.24,0.15,3,1,0.31,2.91,19.76,2.92,17.14,3,346.6312637,1
230,2,2,34.31,6.03,446,1252,0,6.94,6.42,9,2.6,19,651.89,331.68,920.32,320.21,19.64,7.08,0.14,3,1,0.31,3,19.64,2.78,14.17,3,386.7084285,1
231,2,2,34.43,5.15,441,773,0,5.13,8.58,3,2.78,19,654.17,332.85,440.15,321.32,13.93,9.83,0.14,3,1,0.31,3.21,13.93,2,11.56,3,389.9337825,1
232,2,2,34.76,1.97,87,769,0,2.37,5.97,3,2.9,19,660.44,336.09,432.91,324.35,5.27,8.28,0.24,2,1,0.31,3.48,5.27,1.29,13.44,2,264.7801883,0
233,2,2,34.91,2.03,73,627,0,2.12,3.75,3,2.8,19,663.29,337.56,289.44,325.73,4.47,5.46,0.27,3,1,0.31,3.43,4.47,1.22,15.33,2,219.6636358,0
234,2,2,35.16,1.51,46,741,0,1.84,2.86,4,2.77,19,668.04,340.01,400.99,328.03,3.57,4.49,0.37,3,1,0.3,3.47,3.57,1.32,15.77,2,195.2219684,0
235,2,2,35.34,1.72,32,756,0,2.13,1.68,4,2.59,19,671.46,341.78,414.22,329.68,4.43,2.45,0.32,3,1,0.3,3.25,4.43,1.39,17.84,2,173.7121998,0
236,2,2,35.39,1.72,30,782,0,2.17,1.57,4,2.57,19,672.41,342.27,439.73,330.14,4.52,2.28,0.31,3,1,0.3,3.23,4.52,1.4,18.09,2,171.9417535,0
237,2,2,35.45,2.44,30,908,0,2.1,1.43,4,2.56,19,673.55,342.86,565.14,330.69,4.3,2.11,0.31,3,1,0.3,3.23,4.3,1.33,18.09,2,165.6261348,0
238,2,2,35.88,12.66,104,177,0,12.46,0.88,6,1.81,19,681.72,347.08,-170.08,334.64,35.19,0.93,-0.01,5,0.85,0.36,2.2,41.94,-0.28,47.66,7,248.0269341,0
239,2,2,36.2,15.26,129,192,0,15.28,0.87,6,1.73,19,687.8,350.22,-158.22,337.58,43.22,0.91,-0.01,5,0.82,0.37,2.1,53.82,-0.4,53.69,7,263.4725018,0
240,2,2,36.94,2.43,129,609,0,4.99,2.11,5,2.36,19,701.86,357.48,251.52,344.38,12.44,2.46,0.07,4,1,0.29,2.87,12.44,0.92,22.31,4,232.8856938,0
241,2,2,36.97,2,101,955,0,2.88,3.26,4,2.66,19,702.43,357.77,597.23,344.66,6.31,4.31,0.21,3,1,0.29,3.25,6.31,1.34,16.78,2,226.4902675,0
242,2,2,37.04,1.96,47,1012,0,2.21,2.65,4,2.69,19,703.76,358.46,653.54,345.3,4.35,3.89,0.47,3,1,0.29,3.36,4.35,2.06,16.51,2,196.9674525,0
243,2,2,37.13,1.69,17,1134,0,2.07,1.11,5,2.5,19,705.47,359.34,774.66,346.13,3.94,1.68,0.57,3,1,0.29,3.22,3.94,2.27,18.2,1,153.1615284,0
244,2,2,37.28,1.61,12,1103,0,2.02,0.66,5,2.41,19,708.32,360.81,742.19,347.51,3.77,1.02,0.6,3,1,0.29,3.14,3.77,2.28,18.65,1,133.9009129,0
245,2,2,37.53,1.95,23,922,0,2.17,0.88,5,2.44,19,713.07,363.26,558.74,349.81,4.17,1.32,0.47,3,1,0.29,3.15,4.17,1.98,18.77,1,146.2613462,0
246,2,2,37.64,1.69,15,996,0,2.27,0.95,5,2.44,19,715.16,364.34,631.66,350.82,4.43,1.39,0.44,3,1,0.29,3.14,4.43,1.94,18.95,1,151.1229143,0
247,2,2,37.92,2.22,81,669,0,2.69,2.38,4,2.59,19,720.48,367.09,301.91,353.39,5.57,3.24,0.16,3,1,0.28,3.23,5.57,0.91,17.68,2,201.1031724,0
248,2,2,38.02,2.6,60,798,0,2.55,2.41,4,2.62,19,722.38,368.07,429.93,354.31,5.15,3.37,0.21,3,1,0.28,3.26,5.15,1.1,17.35,2,196.9622274,0
249,2,2,38.06,2.66,52,571,0,2.5,2.31,4,2.61,19,723.14,368.46,202.54,354.68,5.02,3.25,0.24,3,1,0.28,3.27,5.02,1.19,17.4,2,195.6839981,0
250,2,2,38.09,2.12,40,834,0,2.47,2.17,4,2.6,19,723.71,368.76,465.24,354.95,4.93,3.06,0.26,3,1,0.28,3.26,4.93,1.29,17.54,2,190.617476,0
251,2,2,38.64,1.22,11,1175,0,2.19,1.16,5,2.49,19,734.16,374.15,800.85,360.01,4.03,1.75,0.52,3,1,0.28,3.22,4.03,2.08,18.21,1,155.7780668,0
252,2,2,38.67,2,21,1157,0,2.39,1.39,5,2.5,19,734.73,374.45,782.55,360.28,4.6,2,0.4,3,1,0.28,3.19,4.6,1.86,18.43,2,165.6135624,0
253,2,2,38.69,2.36,24,1224,0,2.41,1.47,5,2.51,19,735.11,374.64,849.36,360.47,4.65,2.11,0.39,3,1,0.28,3.2,4.65,1.8,18.36,2,169.0897336,0
254,2,2,38.71,2.33,27,1204,0,2.43,1.55,5,2.52,19,735.49,374.84,829.16,360.65,4.69,2.22,0.37,3,1,0.28,3.21,4.69,1.75,18.27,2,172.3483608,0
255,2,2,38.75,2.43,30,849,0,2.45,1.68,4,2.54,19,736.25,375.23,473.77,361.02,4.76,2.39,0.35,3,1,0.28,3.22,4.76,1.68,18.13,2,176.4951354,0
256,2,2,38.82,2.92,54,690,0,2.66,1.77,4,2.52,19,737.58,375.92,314.08,361.66,5.32,2.46,0.28,3,1,0.28,3.18,5.32,1.5,18.44,2,182.373297,0
257,2,2,39.16,2.24,29,859,0,2.59,1.56,5,2.5,19,744.04,379.25,479.75,364.79,5.06,2.19,0.28,3,1,0.27,3.18,5.06,1.42,18.58,2,175.6468691,0
258,2,2,39.21,2.28,34,930,0,2.57,1.44,5,2.48,19,744.99,379.75,550.25,365.24,5.01,2.03,0.29,3,1,0.27,3.16,5.01,1.47,18.72,2,169.9831291,0
259,2,2,39.23,2.28,32,870,0,2.55,1.4,5,2.48,19,745.37,379.94,490.06,365.43,4.95,1.98,0.3,3,1,0.27,3.16,4.95,1.49,18.74,1,168.4540374,0
260,2,2,39.3,2.18,34,848,0,2.49,1.33,5,2.48,19,746.7,380.63,467.37,366.07,4.77,1.9,0.34,3,1,0.27,3.17,4.77,1.6,18.69,1,165.9267129,0
261,2,2,39.64,1.18,9,1086,0,2.14,1.14,5,2.5,19,753.16,383.96,702.04,369.2,3.75,1.76,0.52,3,1,0.27,3.25,3.75,1.94,17.95,1,153.3031138,0
262,2,2,39.64,1.17,9,1075,0,2.13,1.16,5,2.5,19,753.16,383.96,691.04,369.2,3.73,1.8,0.52,3,1,0.27,3.25,3.73,1.92,17.9,1,152.6894916,0
263,2,2,39.92,1.93,33,1011,0,2.21,1.48,4,2.55,19,758.48,386.71,624.29,371.77,3.9,2.26,0.47,3,1,0.27,3.28,3.9,1.84,17.64,2,163.9932529,0
264,2,2,39.94,1.87,32,947,0,2.21,1.46,4,2.54,19,758.86,386.91,560.09,371.95,3.91,2.23,0.48,3,1,0.27,3.28,3.91,1.88,17.67,2,164.3085236,0
265,2,2,39.96,1.8,31,960,0,2.28,1.4,5,2.52,19,759.24,387.1,572.9,372.14,4.09,2.1,0.47,3,1,0.27,3.25,4.09,1.94,17.93,2,163.6138282,0
266,2,2,40.44,2.1,131,651,0,3.4,3.6,4,2.63,19,768.36,391.81,259.19,376.55,6.99,4.65,0.11,3,1,0.27,3.23,6.99,0.74,16.57,2,238.4434556,0
267,2,2,40.91,8.46,83,204,0,6.76,1.31,5,2.12,19,777.29,396.42,-192.42,380.87,15.71,1.47,-0.02,4,1,0.26,2.66,15.71,-0.3,27.6,4,212.6471978,0
268,2,2,40.95,5.48,75,188,0,6.55,1.34,5,2.14,19,778.05,396.81,-208.81,381.24,15.15,1.53,-0.01,4,1,0.26,2.69,15.15,-0.19,27.01,4,214.9497775,0
269,2,2,41.02,3.4,95,381,0,5.9,1.41,5,2.19,19,779.38,397.5,-16.5,381.88,13.4,1.63,0,4,1,0.26,2.75,13.4,0,25.49,4,211.5222824,0
270,2,2,41.05,3.36,90,584,0,5.57,1.46,5,2.22,19,779.95,397.8,186.2,382.15,12.53,1.7,0.01,4,1,0.26,2.78,12.53,0.11,24.68,4,208.9252009,0
271,2,2,41.24,6.04,77,281,0,5.46,1.5,5,2.23,19,783.56,399.66,-118.66,383.9,12.18,1.75,0.02,4,1,0.26,2.8,12.18,0.26,24.3,4,209.7794737,0
272,2,2,41.34,3.96,96,667,0,5.5,1.54,5,2.24,19,785.46,400.64,266.36,384.82,12.26,1.8,0.01,4,1,0.26,2.8,12.26,0.16,24.17,4,210.812024,0
273,2,2,41.43,5.36,66,363,0,5.55,1.53,5,2.23,19,787.17,401.52,-38.52,385.65,12.36,1.78,0.02,4,1,0.26,2.8,12.36,0.24,24.29,4,212.1003467,0
274,2,2,41.47,5.86,71,430,0,5.86,1.44,5,2.2,19,787.93,401.92,28.08,386.01,13.14,1.67,0.02,4,1,0.26,2.76,13.14,0.28,25.17,4,211.0931056,0
275,2,2,41.65,3.39,66,408,0,5.17,1.68,5,2.28,19,791.35,403.68,4.32,387.67,11.29,1.99,0.02,4,1,0.26,2.85,11.29,0.25,23.03,4,211.1290442,0
276,2,2,41.7,4.86,94,428,0,5.2,1.71,5,2.28,19,792.3,404.17,23.83,388.13,11.34,2.02,0,4,1,0.26,2.86,11.34,0.05,22.98,4,214.529646,0
277,2,2,41.84,7.34,83,262,0,5.78,1.49,5,2.21,19,794.96,405.55,-143.55,389.41,12.8,1.73,-0.01,4,1,0.26,2.78,12.8,-0.12,24.76,4,212.2926716,0
278,2,2,41.88,6.36,75,289,0,5.2,1.67,5,2.28,19,795.72,405.94,-116.94,389.78,11.31,1.97,0,4,1,0.26,2.85,11.31,0.05,23.09,4,211.4094902,0
